geoid,region_type,year,region_name,year,measure,value,measure_type,measure_units
51037,county,2020,"Charlotte County, Virginia",2021,perc_income_min_price_100,1.542050298,percent,NA
51037,county,2020,"Charlotte County, Virginia",2021,perc_income_min_price_100_plus,1.542050298,percent,NA
51037,county,2020,"Charlotte County, Virginia",2021,perc_income_avg_nat_package,1.89060568,percent,NA
51037,county,2020,"Charlotte County, Virginia",2021,perc_income_min_price_25,1.403530531,percent,NA
51037,county,2020,"Charlotte County, Virginia",2021,perc_income_med_price_25,2.525515416,percent,NA
51037,county,2020,"Charlotte County, Virginia",2021,perc_income_med_price_100,1.542050298,percent,NA
51041,county,2020,"Chesterfield County, Virginia",2021,perc_income_min_price_100,0.609774435,percent,NA
51041,county,2020,"Chesterfield County, Virginia",2021,perc_income_med_price_25,1.260704215,percent,NA
51041,county,2020,"Chesterfield County, Virginia",2021,perc_income_med_price_100,0.613297284,percent,NA
51041,county,2020,"Chesterfield County, Virginia",2021,perc_income_avg_nat_package,0.977482759,percent,NA
51041,county,2020,"Chesterfield County, Virginia",2021,perc_income_min_price_100_plus,0.609774435,percent,NA
51041,county,2020,"Chesterfield County, Virginia",2021,perc_income_min_price_25,0.457685762,percent,NA
51043,county,2020,"Clarke County, Virginia",2021,perc_income_min_price_100_plus,0.601817618,percent,NA
51043,county,2020,"Clarke County, Virginia",2021,perc_income_med_price_25,1.561353394,percent,NA
51043,county,2020,"Clarke County, Virginia",2021,perc_income_med_price_100,0.601817618,percent,NA
51043,county,2020,"Clarke County, Virginia",2021,perc_income_min_price_25,0.541168269,percent,NA
51043,county,2020,"Clarke County, Virginia",2021,perc_income_min_price_100,0.601817618,percent,NA
51043,county,2020,"Clarke County, Virginia",2021,perc_income_avg_nat_package,0.963148976,percent,NA
51045,county,2020,"Craig County, Virginia",2021,perc_income_avg_nat_package,1.378617075,percent,NA
51047,county,2020,"Culpeper County, Virginia",2021,perc_income_min_price_25,0.584696356,percent,NA
51047,county,2020,"Culpeper County, Virginia",2021,perc_income_min_price_100,3.33028431,percent,NA
51047,county,2020,"Culpeper County, Virginia",2021,perc_income_med_price_100,3.376734342,percent,NA
51047,county,2020,"Culpeper County, Virginia",2021,perc_income_min_price_100_plus,1.102329627,percent,NA
51047,county,2020,"Culpeper County, Virginia",2021,perc_income_avg_nat_package,1.024506018,percent,NA
51047,county,2020,"Culpeper County, Virginia",2021,perc_income_med_price_25,1.577326203,percent,NA
51049,county,2020,"Cumberland County, Virginia",2021,perc_income_med_price_25,2.193290541,percent,NA
51049,county,2020,"Cumberland County, Virginia",2021,perc_income_avg_nat_package,1.606837681,percent,NA
51049,county,2020,"Cumberland County, Virginia",2021,perc_income_med_price_100,1.255341938,percent,NA
51049,county,2020,"Cumberland County, Virginia",2021,perc_income_min_price_100,1.255341938,percent,NA
51049,county,2020,"Cumberland County, Virginia",2021,perc_income_min_price_100_plus,1.255341938,percent,NA
51049,county,2020,"Cumberland County, Virginia",2021,perc_income_min_price_25,1.400550882,percent,NA
51051,county,2020,"Dickenson County, Virginia",2021,perc_income_avg_nat_package,2.472061883,percent,NA
51051,county,2020,"Dickenson County, Virginia",2021,perc_income_min_price_100_plus,1.805323665,percent,NA
51051,county,2020,"Dickenson County, Virginia",2021,perc_income_med_price_100,1.89339968,percent,NA
51051,county,2020,"Dickenson County, Virginia",2021,perc_income_med_price_25,2.808665131,percent,NA
51051,county,2020,"Dickenson County, Virginia",2021,perc_income_min_price_25,1.098732311,percent,NA
51051,county,2020,"Dickenson County, Virginia",2021,perc_income_min_price_100,1.805323665,percent,NA
51053,county,2020,"Dinwiddie County, Virginia",2021,perc_income_med_price_25,1.531469102,percent,NA
51053,county,2020,"Dinwiddie County, Virginia",2021,perc_income_med_price_100,0.796934513,percent,NA
51053,county,2020,"Dinwiddie County, Virginia",2021,perc_income_min_price_100,0.73666107,percent,NA
51053,county,2020,"Dinwiddie County, Virginia",2021,perc_income_avg_nat_package,1.275344553,percent,NA
51053,county,2020,"Dinwiddie County, Virginia",2021,perc_income_min_price_100_plus,0.73666107,percent,NA
51053,county,2020,"Dinwiddie County, Virginia",2021,perc_income_min_price_25,0.650185025,percent,NA
51057,county,2020,"Essex County, Virginia",2021,perc_income_med_price_100,1.649128553,percent,NA
51057,county,2020,"Essex County, Virginia",2021,perc_income_med_price_25,2.400801614,percent,NA
51057,county,2020,"Essex County, Virginia",2021,perc_income_min_price_100_plus,0.960176583,percent,NA
51057,county,2020,"Essex County, Virginia",2021,perc_income_avg_nat_package,1.5366667,percent,NA
51057,county,2020,"Essex County, Virginia",2021,perc_income_min_price_100,0.960176583,percent,NA
51057,county,2020,"Essex County, Virginia",2021,perc_income_min_price_25,0.786862108,percent,NA
51059,county,2020,"Fairfax County, Virginia",2021,perc_income_min_price_100,0.598555368,percent,NA
51059,county,2020,"Fairfax County, Virginia",2021,perc_income_med_price_100,1.43224169,percent,NA
51059,county,2020,"Fairfax County, Virginia",2021,perc_income_avg_nat_package,0.654929209,percent,NA
51059,county,2020,"Fairfax County, Virginia",2021,perc_income_min_price_100_plus,0.415360755,percent,NA
51059,county,2020,"Fairfax County, Virginia",2021,perc_income_min_price_25,0.309239123,percent,NA
51059,county,2020,"Fairfax County, Virginia",2021,perc_income_med_price_25,0.999347168,percent,NA
51061,county,2020,"Fauquier County, Virginia",2021,perc_income_med_price_25,1.115932072,percent,NA
51061,county,2020,"Fauquier County, Virginia",2021,perc_income_med_price_100,1.465500895,percent,NA
51061,county,2020,"Fauquier County, Virginia",2021,perc_income_avg_nat_package,0.770971081,percent,NA
51061,county,2020,"Fauquier County, Virginia",2021,perc_income_min_price_100_plus,0.665236878,percent,NA
51061,county,2020,"Fauquier County, Virginia",2021,perc_income_min_price_100,1.46189895,percent,NA
51061,county,2020,"Fauquier County, Virginia",2021,perc_income_min_price_25,0.401702855,percent,NA
51063,county,2020,"Floyd County, Virginia",2021,perc_income_min_price_100,3.068186009,percent,NA
51063,county,2020,"Floyd County, Virginia",2021,perc_income_med_price_100,3.068186009,percent,NA
51063,county,2020,"Floyd County, Virginia",2021,perc_income_med_price_25,1.911511149,percent,NA
51063,county,2020,"Floyd County, Virginia",2021,perc_income_min_price_25,0.935721631,percent,NA
51063,county,2020,"Floyd County, Virginia",2021,perc_income_avg_nat_package,1.497528992,percent,NA
51063,county,2020,"Floyd County, Virginia",2021,perc_income_min_price_100_plus,1.616843781,percent,NA
51065,county,2020,"Fluvanna County, Virginia",2021,perc_income_med_price_25,1.171833783,percent,NA
51065,county,2020,"Fluvanna County, Virginia",2021,perc_income_min_price_25,0.513385543,percent,NA
51065,county,2020,"Fluvanna County, Virginia",2021,perc_income_min_price_100,0.803361072,percent,NA
51065,county,2020,"Fluvanna County, Virginia",2021,perc_income_avg_nat_package,1.028348796,percent,NA
51065,county,2020,"Fluvanna County, Virginia",2021,perc_income_med_price_100,0.81912774,percent,NA
51065,county,2020,"Fluvanna County, Virginia",2021,perc_income_min_price_100_plus,0.658319053,percent,NA
51067,county,2020,"Franklin County, Virginia",2021,perc_income_min_price_100_plus,1.14421915,percent,NA
51067,county,2020,"Franklin County, Virginia",2021,perc_income_min_price_25,0.861834589,percent,NA
51067,county,2020,"Franklin County, Virginia",2021,perc_income_med_price_25,1.758996499,percent,NA
51067,county,2020,"Franklin County, Virginia",2021,perc_income_min_price_100,1.480018909,percent,NA
51067,county,2020,"Franklin County, Virginia",2021,perc_income_avg_nat_package,1.439264569,percent,NA
51067,county,2020,"Franklin County, Virginia",2021,perc_income_med_price_100,1.511332569,percent,NA
51069,county,2020,"Frederick County, Virginia",2021,perc_income_med_price_25,1.451540645,percent,NA
51069,county,2020,"Frederick County, Virginia",2021,perc_income_min_price_25,0.553211633,percent,NA
51069,county,2020,"Frederick County, Virginia",2021,perc_income_med_price_100,0.638864475,percent,NA
51069,county,2020,"Frederick County, Virginia",2021,perc_income_avg_nat_package,0.994072291,percent,NA
51069,county,2020,"Frederick County, Virginia",2021,perc_income_min_price_100_plus,0.619421453,percent,NA
51069,county,2020,"Frederick County, Virginia",2021,perc_income_min_price_100,0.619421453,percent,NA
51071,county,2020,"Giles County, Virginia",2021,perc_income_med_price_100,2.831608088,percent,NA
51071,county,2020,"Giles County, Virginia",2021,perc_income_min_price_25,0.860890761,percent,NA
51071,county,2020,"Giles County, Virginia",2021,perc_income_min_price_100_plus,0.884371528,percent,NA
51071,county,2020,"Giles County, Virginia",2021,perc_income_avg_nat_package,1.415348281,percent,NA
51071,county,2020,"Giles County, Virginia",2021,perc_income_min_price_100,2.356056832,percent,NA
51071,county,2020,"Giles County, Virginia",2021,perc_income_med_price_25,1.874298864,percent,NA
51073,county,2020,"Gloucester County, Virginia",2021,perc_income_min_price_100,0.894291982,percent,NA
51073,county,2020,"Gloucester County, Virginia",2021,perc_income_min_price_25,0.517115456,percent,NA
51073,county,2020,"Gloucester County, Virginia",2021,perc_income_avg_nat_package,1.082778816,percent,NA
51073,county,2020,"Gloucester County, Virginia",2021,perc_income_min_price_100_plus,0.885391296,percent,NA
51073,county,2020,"Gloucester County, Virginia",2021,perc_income_med_price_25,1.427604821,percent,NA
51073,county,2020,"Gloucester County, Virginia",2021,perc_income_med_price_100,1.885788546,percent,NA
51075,county,2020,"Goochland County, Virginia",2021,perc_income_min_price_100_plus,0.522134431,percent,NA
51075,county,2020,"Goochland County, Virginia",2021,perc_income_min_price_25,0.494563892,percent,NA
51075,county,2020,"Goochland County, Virginia",2021,perc_income_med_price_25,1.161180409,percent,NA
51075,county,2020,"Goochland County, Virginia",2021,perc_income_min_price_100,0.522134431,percent,NA
51075,county,2020,"Goochland County, Virginia",2021,perc_income_avg_nat_package,0.800210934,percent,NA
51075,county,2020,"Goochland County, Virginia",2021,perc_income_med_price_100,0.522134431,percent,NA
51077,county,2020,"Grayson County, Virginia",2021,perc_income_med_price_100,1.596348857,percent,NA
51077,county,2020,"Grayson County, Virginia",2021,perc_income_min_price_100,1.350217139,percent,NA
51077,county,2020,"Grayson County, Virginia",2021,perc_income_min_price_100_plus,1.396129073,percent,NA
51077,county,2020,"Grayson County, Virginia",2021,perc_income_med_price_25,2.207078503,percent,NA
51077,county,2020,"Grayson County, Virginia",2021,perc_income_avg_nat_package,2.087523213,percent,NA
51077,county,2020,"Grayson County, Virginia",2021,perc_income_min_price_25,0.743335751,percent,NA
51079,county,2020,"Greene County, Virginia",2021,perc_income_min_price_100,0.898972076,percent,NA
51079,county,2020,"Greene County, Virginia",2021,perc_income_med_price_100,0.898972076,percent,NA
51079,county,2020,"Greene County, Virginia",2021,perc_income_min_price_25,0.583630705,percent,NA
51079,county,2020,"Greene County, Virginia",2021,perc_income_avg_nat_package,1.150684257,percent,NA
51079,county,2020,"Greene County, Virginia",2021,perc_income_med_price_25,1.391596265,percent,NA
51079,county,2020,"Greene County, Virginia",2021,perc_income_min_price_100_plus,0.741222594,percent,NA
51081,county,2020,"Greensville County, Virginia",2021,perc_income_min_price_100_plus,0.965611606,percent,NA
51081,county,2020,"Greensville County, Virginia",2021,perc_income_avg_nat_package,1.114175653,percent,NA
51081,county,2020,"Greensville County, Virginia",2021,perc_income_min_price_25,0.844879973,percent,NA
51081,county,2020,"Greensville County, Virginia",2021,perc_income_med_price_25,1.810733042,percent,NA
51081,county,2020,"Greensville County, Virginia",2021,perc_income_med_price_100,0.965611606,percent,NA
51081,county,2020,"Greensville County, Virginia",2021,perc_income_min_price_100,0.965611606,percent,NA
51083,county,2020,"Halifax County, Virginia",2021,perc_income_med_price_100,1.466064684,percent,NA
51083,county,2020,"Halifax County, Virginia",2021,perc_income_avg_nat_package,1.848543568,percent,NA
51083,county,2020,"Halifax County, Virginia",2021,perc_income_min_price_25,1.126508564,percent,NA
51083,county,2020,"Halifax County, Virginia",2021,perc_income_med_price_25,2.166140449,percent,NA
51083,county,2020,"Halifax County, Virginia",2021,perc_income_min_price_100,1.368332828,percent,NA
51083,county,2020,"Halifax County, Virginia",2021,perc_income_min_price_100_plus,1.264010646,percent,NA
51085,county,2020,"Hanover County, Virginia",2021,perc_income_min_price_25,0.462932716,percent,NA
51085,county,2020,"Hanover County, Virginia",2021,perc_income_avg_nat_package,0.885402352,percent,NA
51085,county,2020,"Hanover County, Virginia",2021,perc_income_min_price_100,0.571909624,percent,NA
51085,county,2020,"Hanover County, Virginia",2021,perc_income_min_price_100_plus,0.571909624,percent,NA
51085,county,2020,"Hanover County, Virginia",2021,perc_income_med_price_25,1.179866913,percent,NA
51085,county,2020,"Hanover County, Virginia",2021,perc_income_med_price_100,0.571909624,percent,NA
51087,county,2020,"Henrico County, Virginia",2021,perc_income_min_price_25,0.548913907,percent,NA
51087,county,2020,"Henrico County, Virginia",2021,perc_income_med_price_100,0.714846552,percent,NA
51087,county,2020,"Henrico County, Virginia",2021,perc_income_avg_nat_package,1.136876408,percent,NA
51087,county,2020,"Henrico County, Virginia",2021,perc_income_min_price_100,0.714846552,percent,NA
51087,county,2020,"Henrico County, Virginia",2021,perc_income_min_price_100_plus,0.714846552,percent,NA
51087,county,2020,"Henrico County, Virginia",2021,perc_income_med_price_25,1.519250024,percent,NA
51089,county,2020,"Henry County, Virginia",2021,perc_income_avg_nat_package,2.034804018,percent,NA
51089,county,2020,"Henry County, Virginia",2021,perc_income_min_price_100,1.575447939,percent,NA
51089,county,2020,"Henry County, Virginia",2021,perc_income_med_price_25,2.236470734,percent,NA
51089,county,2020,"Henry County, Virginia",2021,perc_income_min_price_100_plus,1.306224963,percent,NA
51089,county,2020,"Henry County, Virginia",2021,perc_income_med_price_100,1.575447939,percent,NA
51089,county,2020,"Henry County, Virginia",2021,perc_income_min_price_25,0.999217683,percent,NA
51091,county,2020,"Highland County, Virginia",2021,perc_income_min_price_100_plus,1.234651244,percent,NA
51091,county,2020,"Highland County, Virginia",2021,perc_income_min_price_25,1.481630889,percent,NA
51091,county,2020,"Highland County, Virginia",2021,perc_income_min_price_100,1.234651244,percent,NA
