"GEOID","NAME","population_2009","population_margin_2009","population_2010","population_margin_2010","population_2011","population_margin_2011","population_2012","population_margin_2012","population_2013","population_margin_2013","population_2014","population_margin_2014","population_2015","population_margin_2015","population_2016","population_margin_2016","population_2017","population_margin_2017","population_2018","population_margin_2018","population_2019","population_margin_2019","doctors_2009","doctors_2010","doctors_2011","doctors_2012","doctors_2013","doctors_2014","doctors_2015","doctors_2016","doctors_2017","doctors_2018","doctors_2019"
"51740211400","Census Tract 2114, Portsmouth city, Virginia",1848,584,1242,380,1034,320,1173,370,1357,416,1636,384,1989,467,2182,506,2308,589,2209,576,1914,543,0,0,0,0,0,0,0,0,0,0,0
"51740211500","Census Tract 2115, Portsmouth city, Virginia",1846,671,1705,666,1598,650,1867,733,1640,529,1866,428,1948,431,2054,414,2005,396,2123,522,1894,466,8,7,8,7,8,8,8,7,8,9,8
"51740211600","Census Tract 2116, Portsmouth city, Virginia",4131,1236,4095,1238,4173,1357,4291,1345,4161,1462,4043,1293,4233,1234,4100,1253,4045,1354,3875,1176,3930,1238,11,10,11,12,12,11,15,11,11,9,11
"51740211700","Census Tract 2117, Portsmouth city, Virginia",3060,941,2976,831,2837,751,3154,890,2935,885,2919,857,2754,850,3004,927,2805,875,2799,1025,2568,905,0,0,0,0,0,0,0,0,0,0,0
"51740211800","Census Tract 2118, Portsmouth city, Virginia",2257,1009,3821,1290,3388,1315,3789,1455,3866,1538,3705,1382,3888,1445,3901,1529,3772,1409,3658,1473,3775,1477,0,0,0,0,0,0,0,0,0,0,0
"51740211900","Census Tract 2119, Portsmouth city, Virginia",2153,720,1776,609,2096,654,2284,781,2159,671,1896,688,1673,560,1747,684,1715,649,1527,610,1251,462,0,0,0,0,0,0,0,0,0,0,0
"51740212000","Census Tract 2120, Portsmouth city, Virginia",1259,396,1877,574,2096,694,2004,597,1903,606,2093,618,2126,668,1847,526,1842,542,1827,426,1437,363,0,0,0,0,0,0,0,0,0,0,0
"51740212100","Census Tract 2121, Portsmouth city, Virginia",1483,424,1416,380,1169,229,1102,312,1288,399,1221,309,1305,290,1383,313,1507,405,1546,424,1511,543,11,1,6,8,8,18,26,5,29,3,4
"51740212300","Census Tract 2123, Portsmouth city, Virginia",4818,1775,4910,1710,4701,1368,4876,1490,4900,1350,5071,1554,4446,1356,4621,1431,4546,1412,4335,1637,3958,1413,0,0,0,0,0,0,0,0,0,0,0
"51740212400","Census Tract 2124, Portsmouth city, Virginia",3074,847,3536,991,3542,1063,3652,942,3785,1104,3889,1031,3589,898,3693,853,3755,966,3525,894,3558,1018,0,0,0,0,0,0,0,0,0,0,0
"51740212500","Census Tract 2125, Portsmouth city, Virginia",2178,257,1932,289,1827,337,1913,252,2005,270,2243,226,2236,255,2076,242,2119,254,2116,264,2011,193,0,0,0,0,0,0,0,0,0,0,0
"51740212600","Census Tract 2126, Portsmouth city, Virginia",1098,494,1110,366,957,339,993,297,993,285,1037,231,1115,416,886,305,1029,290,1019,322,1456,426,0,0,0,0,0,0,0,0,0,0,0
"51740212701","Census Tract 2127.01, Portsmouth city, Virginia",5898,826,6158,1348,6442,1695,6039,1255,6033,1341,5880,1381,5501,1195,5043,1227,5348,1440,5541,1369,5826,1648,1,1,2,2,2,2,2,2,1,2,2
"51740212702","Census Tract 2127.02, Portsmouth city, Virginia",3861,690,3846,612,3453,707,3310,688,3115,880,3229,777,3303,667,3241,691,3399,883,3573,1029,3205,693,0,0,0,0,0,0,0,0,0,0,0
"51740212801","Census Tract 2128.01, Portsmouth city, Virginia",0,0,4280,1106,4138,1104,3703,1169,4326,1256,4041,954,4120,922,4142,937,4348,1000,4567,1178,4911,1376,0,0,0,0,0,0,0,0,0,0,0
"51740212802","Census Tract 2128.02, Portsmouth city, Virginia",0,0,2961,625,2708,535,2766,457,2792,486,2647,359,2707,325,2728,378,2762,449,2559,409,2570,463,5,5,5,5,5,5,5,5,5,5,5
"51740212900","Census Tract 2129, Portsmouth city, Virginia",3323,1050,4717,956,4917,1058,4796,1083,4996,1261,4954,1323,5328,1491,5258,1590,5263,1374,5150,1463,5143,1426,0,0,0,0,0,0,0,0,0,0,0
"51740213001","Census Tract 2130.01, Portsmouth city, Virginia",6746,1481,6094,1264,7543,1956,7651,2434,6753,1690,6768,2213,6203,1212,6209,1371,6420,993,6374,1045,6322,984,1,1,2,1,1,3,2,2,3,2,2
"51740213002","Census Tract 2130.02, Portsmouth city, Virginia",4311,654,3939,630,4055,705,3952,697,4231,797,4465,906,4476,765,4320,626,4168,595,4213,632,4195,691,6,6,6,5,6,6,6,7,6,6,6
"51740213101","Census Tract 2131.01, Portsmouth city, Virginia",5306,1025,5238,1349,5082,1148,5196,1351,5371,1171,5360,1139,5505,1148,5643,1112,5101,1104,4777,934,4694,1341,19,14,15,11,16,7,10,9,11,12,12
"51740213103","Census Tract 2131.03, Portsmouth city, Virginia",7952,1348,7405,1874,6999,1953,6589,1834,6483,1830,6150,1502,6316,1605,6472,1591,5943,1611,6286,1805,6909,2518,0,0,0,0,0,0,0,0,0,0,0
"51740213104","Census Tract 2131.04, Portsmouth city, Virginia",4845,346,4431,735,4474,765,4363,715,4150,711,4052,685,4415,751,4481,819,4141,836,4291,836,4535,831,1,1,1,1,1,1,1,1,1,1,1
"51740213200","Census Tract 2132, Portsmouth city, Virginia",0,0,3463,2171,2757,1534,2197,502,2183,470,2097,458,2100,499,2147,466,2197,467,2348,437,2602,521,157,156,149,148,115,139,142,198,165,138,152
"51740980100","Census Tract 9801, Portsmouth city, Virginia",0,0,0,127,16,33,37,38,64,43,207,387,332,358,417,329,517,320,689,378,686,278,0,0,0,0,0,0,0,0,0,0,0
"51750010101","Census Tract 101.01, Radford city, Virginia",0,0,3567,1048,4114,1194,3787,1022,3736,1065,4613,1234,4384,1131,4353,1213,4633,1065,4753,1298,4616,1298,8,8,8,8,8,7,7,9,8,8,8
"51750010102","Census Tract 101.02, Radford city, Virginia",0,0,6303,1220,6080,1245,5959,1310,6009,1107,5582,1280,5800,1459,5816,1378,5636,1320,5977,1249,5766,1384,11,10,10,10,9,11,10,11,11,9,10
"51750010200","Census Tract 102, Radford city, Virginia",6207,1259,6448,1422,6180,1432,6765,1603,6960,1654,6798,1858,6873,2006,7017,2191,7111,1996,6900,1935,7309,2055,13,15,14,12,14,14,13,12,14,14,14
"51760010200","Census Tract 102, Richmond city, Virginia",5282,1144,4332,990,4243,1076,4143,929,4283,958,4193,994,4253,1085,4096,1136,4148,1128,4168,1316,4340,1384,16,13,11,9,13,16,9,17,12,11,12
"51760010300","Census Tract 103, Richmond city, Virginia",1548,309,1649,306,1708,293,1776,275,1771,265,1595,203,1560,185,1563,204,1666,231,1601,191,1599,235,0,0,0,0,0,0,0,0,0,0,0
"51760010401","Census Tract 104.01, Richmond city, Virginia",0,0,2641,468,2605,537,2568,549,3207,709,3351,584,3251,542,3134,540,2954,622,2702,433,2570,488,2,2,2,2,2,2,2,2,2,2,2
"51760010402","Census Tract 104.02, Richmond city, Virginia",0,0,2756,698,2911,734,2792,761,2917,643,3088,724,3302,754,3442,657,3586,807,3489,750,3458,743,4,5,5,4,5,3,3,1,6,4,4
"51760010500","Census Tract 105, Richmond city, Virginia",1259,384,1456,439,1459,424,1280,383,1309,310,1455,338,1511,276,1576,309,1575,335,1594,331,1570,350,1,1,1,1,1,1,1,1,1,1,1
"51760010600","Census Tract 106, Richmond city, Virginia",2776,459,2310,323,2208,285,2106,310,2098,313,1935,236,2134,237,2047,251,2256,279,2251,274,2297,262,1,1,1,1,1,1,1,1,1,1,1
"51760010700","Census Tract 107, Richmond city, Virginia",2837,940,2897,1024,2879,1248,2968,1101,2708,782,2489,698,2345,611,2497,636,2438,605,2497,688,2670,727,13,12,12,12,14,15,13,12,13,12,13
"51760010800","Census Tract 108, Richmond city, Virginia",3741,1115,4177,1228,3825,1018,4028,1094,3979,1090,4237,1104,4130,1058,3973,897,4078,1148,4354,1230,4432,1338,0,0,0,0,0,0,0,0,0,0,0
"51760010900","Census Tract 109, Richmond city, Virginia",3371,1519,3010,1179,3132,1305,2932,1182,2545,1058,2779,1170,3320,1316,3283,1163,3236,1159,3183,1124,3225,1163,0,0,0,0,0,0,0,0,0,0,0
"51760011000","Census Tract 110, Richmond city, Virginia",2222,778,2160,957,2057,757,2031,797,2198,751,1984,713,2067,656,1858,585,2106,665,2415,731,2718,846,0,0,0,0,0,0,0,0,0,0,0
"51760011100","Census Tract 111, Richmond city, Virginia",3382,1337,3354,1339,3228,1188,3111,1018,3047,965,3111,980,2973,762,2905,699,3142,782,3034,821,3264,1638,9,8,8,9,8,9,8,8,6,8,8
"51760020100","Census Tract 201, Richmond city, Virginia",1939,293,1751,334,1820,249,1745,313,1627,252,1618,197,1882,226,2044,264,2083,279,2106,322,1996,243,0,0,0,0,0,0,0,0,0,0,0
"51760020200","Census Tract 202, Richmond city, Virginia",3786,711,3868,821,4129,894,4502,920,4469,800,4325,863,4280,799,4451,831,4559,886,4688,933,4517,1024,0,0,0,0,0,0,0,0,0,0,0
"51760020300","Census Tract 203, Richmond city, Virginia",1855,581,1631,513,1786,520,1759,464,1709,403,1768,392,1701,432,1552,387,1548,414,1439,361,1631,408,27,13,23,19,19,21,34,21,30,18,23
"51760020400","Census Tract 204, Richmond city, Virginia",4875,1154,5451,1768,5519,1524,5096,1496,4679,1316,4586,1429,4864,1515,4768,1383,4798,1415,4955,1542,5301,1793,1,1,1,1,1,1,1,1,1,1,1
"51760020500","Census Tract 205, Richmond city, Virginia",3442,784,3208,640,3632,679,3506,543,3695,562,3753,517,4067,487,4329,522,4733,628,5048,714,5318,795,31,27,27,35,31,35,31,25,35,36,30
"51760020600","Census Tract 206, Richmond city, Virginia",1420,414,1434,405,1561,437,1566,380,1616,378,1455,320,1528,311,1553,262,1727,341,1787,362,1852,420,10,9,8,11,11,10,11,8,10,12,10
"51760020700","Census Tract 207, Richmond city, Virginia",871,277,1056,175,1253,195,1121,181,1221,203,1182,236,1258,218,1164,199,1346,246,1177,185,1363,184,2,2,2,2,2,2,2,2,2,2,2
"51760020800","Census Tract 208, Richmond city, Virginia",941,231,1199,167,1356,164,1291,157,1368,163,1374,177,1590,204,1676,194,1771,210,1810,196,1671,212,1,1,1,1,1,1,1,1,1,1,1
"51760020900","Census Tract 209, Richmond city, Virginia",2104,736,2023,727,2312,846,2724,862,3059,1048,3265,1163,3044,762,3123,732,3177,767,3084,804,3258,878,0,0,0,0,0,0,0,0,0,0,0
"51760021000","Census Tract 210, Richmond city, Virginia",1617,456,1805,478,1667,416,1589,368,1661,347,1590,316,1588,315,1588,281,1784,375,1883,377,2015,428,3,3,3,3,3,3,3,3,3,3,3
"51760021100","Census Tract 211, Richmond city, Virginia",1381,205,1600,239,1265,208,1247,227,1382,214,1471,236,1358,195,1575,240,1628,195,1521,240,1620,252,0,0,0,0,0,0,0,0,0,0,0
"51760021200","Census Tract 212, Richmond city, Virginia",1070,272,1220,367,1258,436,1529,374,1767,281,1663,246,1796,233,1901,218,1771,293,1646,274,1552,221,0,0,0,0,0,0,0,0,0,0,0
"51760030100","Census Tract 301, Richmond city, Virginia",2582,518,2655,507,2704,526,2745,569,2898,546,2889,686,2725,603,2722,602,2754,670,2631,700,2522,505,0,0,0,0,0,0,0,0,0,0,0
"51760030200","Census Tract 302, Richmond city, Virginia",2026,586,2143,542,2212,722,2535,609,2512,521,2334,588,2527,414,2627,443,2572,396,2612,425,2709,430,952,642,828,995,706,802,804,905,711,890,847
